微博id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
AmM6e94on,#BC微信#请问在欧美国家，人们会在婚礼上说些什么祝福新人？congratulations是否适用于婚礼祝福？Thank you~嘀嘀嘀。一早就来问题了。有些问题上周专家已经给出回答哦，查看我们的历史消息吧，马上加入我们的微信提出你的英语疑难杂症，微信号：bc-china，每周三提问起来吧，请关注随后的问答集锦  原图 ,http://ww1.sinaimg.cn/large/68ffa517jw1ebfli4i7z7j20dw07imye.jpg,无,2013-12-11 11:19,皮皮时光机,0,26,3
AmLjbtrnR,"#每日文章#Christmas in the UK is the biggest holiday of the year. Family gatherings, turkey, presents and parties are just some of the things that come to mind when we think about Christmas time. - See more at: 网页链接。每年的圣诞节都免不了再重温一遍这些圣诞节知识。  原图 ",http://ww3.sinaimg.cn/large/68ffa517gw1ebfi0b2ud0j20hs0a076j.jpg,无,2013-12-11 09:18,微博 weibo.com,2,9,1
AlIalfmUv,#BC微信#morning collin ， I wonder what is the difference between ability and capacity？嘀嘀嘀。一早就来问题了。有些问题上周专家已经给出回答哦，查看我们的历史消息吧，马上加入我们的微信提出你的英语疑难杂症，微信号：bc-china，每周三提问起来吧，请关注随后的问答集锦  原图 ,http://ww1.sinaimg.cn/large/68ffa517gw1eb7iez4o64j206y044t9a.jpg,无,2013-12-04 11:28,微博 weibo.com,1,7,2
Al660kbp2,#手机双语文章和音频#我们做了适合在手机上收听的文章，还有音频。【音频杂志】Ice-cream and Banking冰淇淋和银行业 ，网页链接，。附带提一下，这种冰淇淋的工业生产法的发明者是一个年轻的，名叫玛格丽特.撒切尔的化学家。  原图 ,http://ww2.sinaimg.cn/large/68ffa517jw1eb2ucnftlyj207e05kjr7.jpg,无,2013-11-30 10:33,皮皮时光机,1,5,5
AkWDyBhCE,"#手机双语文章和音频#我们做了适合在手机上收听的文章，还有音频。【音频杂志】Gardening Beginnings园艺起源，Our England is a garden, and such gardens are not made by singing: -”Oh, how beautiful!”“The Glory of the Garden” 网页链接  原图 ",http://ww4.sinaimg.cn/large/68ffa517jw1eb1olc1iutj208c08cgm6.jpg,无,2013-11-29 10:28,皮皮时光机,3,7,3
AkNczBdYe,#reading#A thank-you email，读一下这封感谢信，然后做阅读理解题。实用的英语训练题就在这里。Look at the email and do the exercises to practise and improve your reading skills.   - See more at: 网页链接  原图 ,http://ww1.sinaimg.cn/large/68ffa517jw1eb0ixsa4bfj20f50db0u0.jpg,无,2013-11-28 10:27,皮皮时光机,0,1,1
AkE4JkCU3,"#BC微信#请问nevertheless, nonetheless, however都是表达转折的意思，那么使用上是否有差别，意义上又有什么不同吗？又到了每周提问时间，有些问题上周专家已经给出回答哦，查看我们的历史消息吧，马上加入我们的微信提出你的英语疑难杂症，微信号：bc-china，每周三提问起来吧，请关注随后的问答集锦  原图 ",http://ww4.sinaimg.cn/large/68ffa517jw1eazen9zss3j20dw07idgu.jpg,无,2013-11-27 11:13,皮皮时光机,0,8,1
AkDIrCtLA,#listening#Listen to Mario and Tamara talking about what film they want to see and do the exercises to practise and improve your listening skills.听力训练。《going to the cinema》给备战各种考试的孩子。点击   - See more at: 网页链接  原图 ,http://ww1.sinaimg.cn/large/68ffa517jw1eazd25qr5ij20f10gv41i.jpg,无,2013-11-27 10:18,皮皮时光机,0,1,0
AkyRjgJiI,"#每日文章#《Has technology taken over?》I’m sure that once I have a replacement computer, I will fall back into my bad habits – but for now, it is a refreshing change!!网页链接  原图 ",http://ww3.sinaimg.cn/large/68ffa517gw1eayrm284ytj20hs0a076n.jpg,无,2013-11-26 21:56,专业版微博,0,28,2
AkbSlg6jG,"#每日文章#在国外的人，一定对Charity shops 不陌生。今天我们的文章就讲这个。I would recommend shopping in charity shops, even very occasionally, because you never know how big a difference buying one small thing might make! 网页链接  原图 ",http://ww3.sinaimg.cn/large/68ffa517jw1eavy5f95wuj20hs0a0tbo.jpg,无,2013-11-24 11:25,皮皮时光机,1,6,4
Ak4BH1E2N,#手机双语文章和音频#我们做了适合在手机上收听的文章，还有音频。《【音频杂志】Everything you (n)ever wanted to know about Mozart所有与莫扎特有关的事情  》今天推荐的是网页链接手机浏览微博的朋友，打开看看吧。Mozart”.奥地利的沃尔夫冈.阿玛德乌斯.莫扎特（1856-1791）  原图 ,http://ww4.sinaimg.cn/large/68ffa517jw1eav22888upj204c06djr9.jpg,无,2013-11-23 16:55,皮皮时光机,3,4,1
Ak2pGepKA,"#每日文章#你听说过道德购物Ethical shopping 吗？Since I went to university and started and doing my own shopping, I've been a lot more conscious about considering the ethical and environmental impact of the products I buy. 阅读点击网页链接  原图 ",http://ww2.sinaimg.cn/large/68ffa517jw1eausdkw97gj20hs0a0gn7.jpg,无,2013-11-23 11:20,皮皮时光机,2,1,1
AjV9ahUAf,#手机双语文章和音频#我们做了适合在手机上收听的文章，还有音频。《【音频杂志】Town or country mouse城市老鼠还是乡下耗子 》今天推荐的是网页链接手机浏览的朋友。这个伊索寓言让我们知道，适合某个人居住的地方，也许不并不适合另一个人。你是一只城镇老鼠，还是一只乡下耗子呢？  原图 ,http://ww2.sinaimg.cn/large/68ffa517jw1eatwap2yqsj20qo0f0dik.jpg,无,2013-11-22 16:50,皮皮时光机,1,2,0
AjLGCEXRk,#手机双语文章和音频#我们做了适合在手机上收听的文章，还有音频。《【音频杂志】The meaning of tingo Tingo的意思  》今天推荐的是网页链接手机浏览微博的朋友，打开看看吧。英语一直都是一个兼容并包，广泛吸收的语言，会去借用其他语种的单词来扩充自己的词汇。  原图 ,http://ww4.sinaimg.cn/large/68ffa517jw1easqj6huecj207z0b4aac.jpg,无,2013-11-21 16:45,皮皮时光机,1,2,3
AjJuBALSO,"#每日文章#魁北克肉汁奶酪薯条。。。好长的名字。今天阅读美食文章《A beginner's guide to 'poutine' 》Essentially, it’s chips (or “fries” to our North American friends), gravy and cheese curds—which sounds simple and uninspiring, 网页链接  原图 ",http://ww4.sinaimg.cn/large/68ffa517jw1easguhy6ewj20hs0a0gnm.jpg,无,2013-11-21 11:10,皮皮时光机,2,3,1
AjDzhaeKW,"#每日文章#Why are you studying languages? 对于native speaker来说，为什么要学习外语。 Britain seems to be filled with naive people who believe that English is spoken all around the world, 网页链接  原图 ",http://ww4.sinaimg.cn/large/68ffa517jw1earqov61uuj20hs0a0q4r.jpg,无,2013-11-20 20:05,皮皮时光机,3,3,0
AjCe4ppu8,#手机双语文章和音频#我们做了适合在手机上收听的文章，还有音频。《【音频杂志】Food食物 》今天推荐的是网页链接手机浏览微博的朋友，打开看看吧。Do we live to eat or eat to live? That is the question.我们活着为了吃还是吃为了生活？那是一个问题。  原图 ,http://ww1.sinaimg.cn/large/68ffa517jw1earkrl2ro4j207e05k3yg.jpg,无,2013-11-20 16:40,皮皮时光机,0,0,2
AjAGlcEC2,#拼读#你的小孩在他们的拼写上需要帮助吗？看看这个学习活动，聚焦在“不发音的字母”（如knot 和lamb）。你能不能想出更多的其他的词也含有不发音的字母呢网页链接 ？  原图 ,http://ww1.sinaimg.cn/large/68ffa517jw1eardy70dgsj209n06vwf4.jpg,无,2013-11-20 12:44,皮皮时光机,0,2,1
AjzVEzbJb,#课堂内容#1.煮过头视频--一系列视频让你轻松地看到英国菜的制作过程。 2.视频：Food in Britain：网页链接， Jamie Oliver讲解该如何做完美的煎蛋卷   原图 ,http://ww3.sinaimg.cn/large/68ffa517jw1earamiwztoj20a108yaak.jpg,无,2013-11-20 10:49,皮皮时光机,0,5,1
AjzRzij53,#BC微信# 问题：上周参加了一个symposium，但是我一直不明白symposium和forum有什么区别？请问Colin知道吗？hoho，又到了每周提问时间，有些问题上周专家已经给出回答哦，查看我们的历史消息吧，马上加入我们的微信提出你的英语疑难杂症，微信号：bc-china，每周三提问起来吧。  原图 ,http://ww2.sinaimg.cn/large/68ffa517jw1earac1k1j5j206n04zglw.jpg,无,2013-11-20 10:39,皮皮时光机,1,5,2
AjsLzu2A6,"#手机双语文章和音频#我们做了适合在手机上收听的文章，还有音频。《【音频杂志】Feeding the world, why we need rice养育世界，为什么我们需要大米 》今天推荐的是网页链接手机浏览微博的朋友，打开看看吧。大米是一种低脂高能量的食物  原图 ",http://ww3.sinaimg.cn/large/68ffa517jw1eaqf05t75wj207e05kjr8.jpg,无,2013-11-19 16:35,皮皮时光机,1,7,0
AjqHq1UQI,#reading#很久没看英文菜单了。看看这份菜单然后做阅读理解题。点击：网页链接  原图 ,http://ww1.sinaimg.cn/large/68ffa517gw1eaq5uwmxt3j20g80gk77c.jpg,无,2013-11-19 11:19,专业版微博,3,6,3
Ajq2laMQH,#阅读#如果我要求你描述一下典型的英国人，你会怎么说？读读这篇博文--Confessions of a Stereotypical Brit，看看你对英国人的定势思维是否正确的!网页链接  原图 ,http://ww4.sinaimg.cn/large/68ffa517gw1eaq21n8spcj20930620t3.jpg,无,2013-11-19 09:38,专业版微博,3,8,4
AiYIIAdsO,"#每日文章#When you tell people that you’re moving to a new city, let alone a new country, there are certain phrases you become used to hearing over and over again.《Exploring a new city》探索一个新城市。这是需要勇气的事情。适合你阅读和写作模仿的原滋原味文章网页链接  原图 ",http://ww1.sinaimg.cn/large/68ffa517jw1eamqcvkyq1j20hs0a00w7.jpg,无,2013-11-16 12:06,皮皮时光机,4,8,1
AiPgYk499,#每日文章#《5 Reasons to love winter!》British summertime has officially ended and winter has arrived!五个热爱冬天的理由。适合你阅读和模仿的原滋原味文章。网页链接  原图 ,http://ww1.sinaimg.cn/large/68ffa517jw1ealknd7k81j20hs0a0dho.jpg,无,2013-11-15 12:03,皮皮时光机,3,16,2
AiFNFqLI6,#每日文章#《The best kind of present》最好的礼物是什么呢？What’s better than a present? A homemade present of course!适合你阅读和模仿写作的原滋原味文章。网页链接  原图 ,http://ww3.sinaimg.cn/large/68ffa517jw1eaketv53m9j20hs0a0mza.jpg,无,2013-11-14 11:56,皮皮时光机,2,2,0
AiwM3CsVb,#BC微信#what's the difference between probability and perhaps ?！-----hoho，又到了每周提问时间，这个问题上周专家已经给出回答哦，查看我们的历史消息吧，马上加入我们的微信提出你的英语疑难杂症，微信号：bc-china  原图 ,http://ww2.sinaimg.cn/large/68ffa517gw1eajazba1ruj20dw07idgi.jpg,无,2013-11-13 12:57,专业版微博,3,6,4
AiwlcfiqQ,"#每日文章#哇！巧克力节！A few weekends ago, a friend and I, both spending this year abroad in the south of France, decided to go to the chocolate festival, known as the ‘Feria du Chocolat’ in Beziers!《Chocolate festival! 》网页链接，适合你模仿写作的原汁原味文章  原图 ",http://ww2.sinaimg.cn/large/68ffa517jw1eaj92hhm3lj20hs0a0dhp.jpg,无,2013-11-13 11:51,皮皮时光机,1,2,0
AimSIbAt5,"#每日文章#When thinking of French culture, the image of the chic, demure and svelte female never fails to spring to mind. 英国人和法国人的饮食习惯有什么不同呢。适合你模仿写作的原汁原味文章尽在这里。，《Eating habits: France versus UK》网页链接  原图 ",http://ww4.sinaimg.cn/large/68ffa517jw1eai3b345l3j20hs0a075k.jpg,无,2013-11-12 11:46,皮皮时光机,4,6,0
AihK76Coj,#每日文章#原滋原味来自native speakers写的文章Have a good look around you this November. Do you notice that more men have moustaches? It may be because it's Movember! Read more about this unusual charity event here.   - See more at: 网页链接  原图 ,http://ww4.sinaimg.cn/large/68ffa517jw1eahgme2jxyj20hs0a0jt9.jpg,无,2013-11-11 22:41,皮皮时光机,2,5,0
AhsbecYcX,#BC微信#hello，colion，朋友说我的元音发的不饱满，不好听。是因为我说英语的时候嘴巴没大张。是这样吗？所以我要想发音更好听，更标准，该怎么办呢？多谢！！又到了每周提问时间，这个问题上周专家已经给出回答哦，查看我们的历史消息吧，马上加入我们的微信提出你的英语疑难杂症，微信号：bc-china   原图 ,http://ww3.sinaimg.cn/large/68ffa517jw1eab4zfn3iwj20dc08vjsy.jpg,无,2013-11-06 11:25,皮皮时光机,1,6,0
AhkBbBEPz,"#语法#我希望你现在稍微感到有点饿了，因为我这里有个全新的Grammar Snack当你的下午茶！学习 conjunctions like and, or, but, so, because and although. 你能够完成下面这个句子吗？根据自身情况造一个 Although I don't…网页链接  原图 ",http://ww1.sinaimg.cn/large/68ffa517gw1eaa7ib96w8j20aq06o74v.jpg,无,2013-11-05 16:07,专业版微博,0,5,0
Ahh5OvY5i,#口语#你有没有看过我们极好的视频How to系列？它是一个很有效的的帮助你学习每日的英语对话交流和表达。看看这个视频，学习 how to pay a compliment….如何赞扬别人，这永远是一个有用的技巧。网页链接  原图 ,http://ww3.sinaimg.cn/large/68ffa517gw1ea9rzhh0naj209i06taaa.jpg,无,2013-11-05 07:11,专业版微博,7,62,6
Ahh4bb5pL,：#英语新方向#在“英语新方向”是英国文化协会推出的由专家引导，针对中国英语教学、英语学习和语言测评开展的系列研讨会。研讨会邀请国内外资深专家就相关领域的发展新趋势和新方法开展研讨。大会网址网页链接 ，明天就开始研讨会了。你想了解英语测评什么问题呢？加入讨论！  原图 ,http://ww3.sinaimg.cn/large/68ffa517gw1ea9rx08sbtj21kw1gy4ec.jpg,无,2013-11-05 07:07,专业版微博,0,2,0
Ahdy5a450,"#每日文章#今天推荐阅读来自native speaker文章是《Differences between Canada and England 》，In conclusion, I have found Canada to be a better-hydrated and sweeter-smelling country than England. Just don’t work up a sweat sitting through all the adverts on TV!网页链接  原图 ",http://ww4.sinaimg.cn/large/68ffa517gw1ea9cdzpwg8j206y044aa5.jpg,无,2013-11-04 22:10,专业版微博,2,5,0
Ah14fzgus,#口语#有时候我们总会感慨，没有太多的时间可以练习英语口语。那么，就请花点时间看看我们这些来自 LearnEnglish Teens 和 ESOL Nexus websites的链接来帮助你提升口语吧！最后两篇 5) Accuracy tips - 网页链接 6) Fluency tips - 网页链接  原图 ,http://ww4.sinaimg.cn/large/68ffa517gw1ea7ta93wlej208v077q3e.jpg,无,2013-11-03 14:24,专业版微博,3,10,3
AgIcHihqh,#英国文化#Every November people in Britain go out and celebrate Bonfire Night. What is it? Watch the video and find out all about it!在英国，大家都会去庆祝Bonfire Night，看看我们的bbc视频就知道怎么回事了。点击 - See more at: 网页链接  原图 ,http://ww4.sinaimg.cn/large/68ffa517gw1ea5i08xw3vj20f708stac.jpg,无,2013-11-01 14:22,专业版微博,1,3,1
AgI9YzQdz,#songs#万圣节快乐。给孩子们听一首快乐的万圣节英语歌曲吧。看看这个flash：网页链接  原图 ,http://ww4.sinaimg.cn/large/68ffa517gw1ea5hsiw05gj20b406o0tf.jpg,无,2013-11-01 14:16,专业版微博,0,8,2
Agt37qiYm,#万圣节#Are you going to celebrate Halloween?看这里几乎关于在英国的万圣节的一切。。。。网页链接  原图 ,http://ww3.sinaimg.cn/large/68ffa517gw1ea3n3rl4xij20dw07ijss.jpg,无,2013-10-30 23:48,专业版微博,4,7,2
