微博id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
xp5yl60Ym,#学习监控与评价#经典语录之三：教师在每日甚至每堂课贯穿“形成性评价”不但能够帮助学生在总结性评价中取得好成绩，也同时在激励和培养学生的自主学习能力。下面图片是关于 who，when，how ，why的形成性评价和总结性评价的对比图，大家可以对比参考一下。  原图 ,http://ww4.sinaimg.cn/large/801513c2gw1dlc4agok5aj.jpg,无,2011-09-20 20:18,微博 weibo.com,0,13,2
xp5vS1TWI,#学习监控与评价#经典语录之二：Assessment is about BOTH learning and score。评价应该是学习能力和分数的总和。我们在讲座中将会渗透这一点。  原图 ,http://ww3.sinaimg.cn/large/801513c2gw1dlc43ylylfj.jpg,无,2011-09-20 20:12,微博 weibo.com,0,0,0
xp5qBv96o,"#学习监控与评价#西安站，讲师Karen说：Don‘t always teach your students in high level, as a teacher, you need to go down to low level and work with them and go up with the higher level. You need to do assessment in the process.老师们，你们同意吗？？？  ",无,无,2011-09-20 19:59,微博 weibo.com,0,6,4
xp4W7y6Sg,#英语教师系列讲座# 9月20号浙江宁波站现场精彩图片分享！  原图 ,http://ww2.sinaimg.cn/large/801513c2gw1dlc1kcad90j.jpg,无,2011-09-20 18:44,微博 weibo.com,0,2,4
xp3M36mfm,#英语教师系列讲座# 9月专题“学习监控与评价”，现场的老师还记得这些图片吗？What should I do?有趣的图片配合活泼的现场对话，与会老师笑声不断。  原图 ,http://ww3.sinaimg.cn/large/801513c2jw1dlbwfunm1yj.jpg,无,2011-09-20 15:47,S60客户端,0,0,0
xp3IpDFBq,#英语教师系列讲座# 9月专题“学习监控与评价”，宁波站的老师们是如此热情。  原图 ,http://ww4.sinaimg.cn/large/801513c2jw1dlbw6jqtbvj.jpg,无,2011-09-20 15:38,S60客户端,0,0,1
xp3zRwbK6,#英语教师系列讲座#　西安站现场座无虚席，karen说对于教育者来说，大课是挑战，更是享受的过程！  原图 ,http://ww1.sinaimg.cn/large/801513c2jw1dlbvkmeun6j.jpg,无,2011-09-20 15:17,诺基亚5230,0,0,0
xp3ti5yhf,#英语教师系列讲座#　西安站火热进行中，虽然西安当天温度只有10度，但仍然有将近300位教师到场参与，现场气氛热烈  原图 ,http://ww1.sinaimg.cn/large/801513c2jw1dlbv3r8d8wj.jpg,无,2011-09-20 15:00,诺基亚5230,0,0,0
xp2jTi96J,"#学习监控与评价#这篇文章是关于我们在课堂上常见的一个教学活动-对答案。文章总结了如何使""对答案""这个活动更具有参与性，更加互动，且体现学生的能动性。 全文看：网页链接  原图 ",http://ww1.sinaimg.cn/large/801513c2gw1dlbq0oponcj.jpg,无,2011-09-20 12:05,微博 weibo.com,0,0,0
xp2jq2Zns,点击这里查看进行式评估 - 乐趣代替恐惧！网页链接这是一个以实际教学为例子的文章。文章与大家分享了一个教师对形成性评价的正面反馈，这些建议来自于他对8-9岁二年级英语学习的葡萄牙学生，使用形成性评价系统的实际教学经验。  原图 ,http://ww3.sinaimg.cn/large/801513c2gw1dlbpzfnh7xj.jpg,无,2011-09-20 12:03,微博 weibo.com,0,0,0
xp2iF4tWq,点击这里网页链接 看我们讲座培训师Karen和Sarah的介绍  原图 ,http://ww1.sinaimg.cn/large/801513c2gw1dlbpxjx2nfj.jpg,无,2011-09-20 12:01,微博 weibo.com,0,0,0
xoUFvctMX,karen在讲座中分享了很多科学实用的评价方法，感兴趣的教师可以在相关网站下载到本次讲座的精华内容，了解国际英语教学专家如何帮助中国英语教师解决教学中的难题。  ,无,无,2011-09-19 16:36,诺基亚5230,1,15,9
xoUCqC6f0,#英语教师系列讲座# 9月专题“学习监控与评价”，珠海站现场各位老师玩起了《百万富翁》的挑战游戏。各位老师手指向的会是正确的答案吗？谁能赢得最终的“大奖”？  原图 ,http://ww4.sinaimg.cn/large/801513c2jw1dlas0srz8hj.jpg,无,2011-09-19 16:28,S60客户端,0,2,9
xoUyQm7cu,“对于不同种类的动物，不要简单地用能否爬树来评价他们”Karen班上的每个学生都有不同的天赋，需要用不同的标准来评价每一个个体。  原图 ,http://ww3.sinaimg.cn/large/801513c2jw1dlarrme5klj.jpg,无,2011-09-19 16:19,诺基亚5230,0,6,1
xoUtjCi3F,#英语教师系列讲座# 9月专题“学习监控与评价”，珠海站的听课老师笑得如此开心！原来是配合讲师Sarah在做着互动活动。  原图 ,http://ww4.sinaimg.cn/large/801513c2jw1dlardg26prj.jpg,无,2011-09-19 16:06,S60客户端,0,0,0
xoTYumwb7,#英语教师系列讲座#9月专题“学习监控与评价”首先在广州花都为我们带来精彩讲座的是超有亲和力的Ms.Karen Halahan  原图 ,http://ww4.sinaimg.cn/large/801513c2jw1dlap6f083cj.jpg,无,2011-09-19 14:50,诺基亚5230,0,0,0
xoNDNjtdT,#英语教师系列讲座# 9月份的英语教师系列讲座即将拉开帷幕！9月19号~23号，在珠海，重庆，广州，宁波，西安，上海，岳阳等城市，Ms. Sarah Williams & Ms. Karen Ann Halahan 开展的讲座主题为：Monitoring & Assessment（学习监控和评价）。更多消息可以关注讲师网主页：网页链接  ,无,无,2011-09-18 22:42,微博 weibo.com,0,0,0
xnThA8PzS,新教师到新学校上任都有一段被听课的过程，第一堂被听的课就叫做“推门课”，老师们，还记得你的推门课吗？？网页链接  原图 ,http://ww1.sinaimg.cn/large/801513c2gw1dl30emi7bqj.jpg,无,2011-09-12 23:14,微博 weibo.com,0,2,1
xn1Oi20pM,早上好，早早的起来备课，请问老师们平时都有备课的吗？？？  ,无,无,2011-09-07 07:06,微博 weibo.com,0,2,8
xj88IhLua,发表了一篇转载博文 《[转载]参考书目及学习资源网站》 -  网页链接  ,无,无,2011-08-12 15:52,新浪博客,0,1,0
xj0PQkT6D,发表了一篇转载博文 《[转载]教学小技巧  99句对於学生的鼓励-要常常用喔!》 -  网页链接  ,无,无,2011-08-11 21:16,新浪博客,0,2,0
xj0OcaH3t,发表了一篇转载博文 《[转载]游戏“找出凶手”--谁偷了手机、自行车》 -  网页链接  ,无,无,2011-08-11 21:12,新浪博客,0,0,0
xiY4T35Vn,发表了博文 《转：2010TPESWE优秀教学设计系列推荐》 - 原文转自：网页链接 网页链接  ,无,无,2011-08-11 14:15,新浪博客,0,0,0
xiXLijGIr,发表了博文 《2011年五月份英语教师系列讲座》 - English Teachers Workshop Roadshow May 2011 2011年5月　英国使馆文教处 “英语教师系列讲座”    网页链接  原图 ,http://ww3.sinaimg.cn/large/801513c2jw1dk1jlok0jtj.jpg,无,2011-08-11 13:26,新浪博客,0,0,0
xiXb9haXp,发表了博文 《英国领事馆文化教育处英语教师网》 -  英国领事馆文化教育处英语教师网www.englishonline.org.cn/teachers由英国大使馆文化教育处为中国的英语教师用户打造的专 网页链接  原图 ,http://ww2.sinaimg.cn/large/801513c2jw1dk1h10wltij.jpg,无,2011-08-11 11:57,新浪博客,0,0,0
om6Kvy,#July#How many teachers in mainland enjoy their own summer holiday and for how long?  Do you have to take part in all kinds of meetings and trainings?  原图 ,http://ww4.sinaimg.cn/large/801513c2tw1djfkogzo5yj.jpg,无,2011-07-23 13:21,微博 weibo.com,0,1,2
l9hsRI,#专家博客#Bring in a toy animal (present/sweets) and hide it in the classroom before the children come in. 带一个玩偶进教室。怎么玩操练游戏。Kati的博客详细地告诉我们怎么操作这个游戏。链接：网页链接  原图 ,http://ww1.sinaimg.cn/large/801513c2gw1dilo4bgjfmj.jpg,无,2011-06-27 16:34,微博 weibo.com,0,0,0
l7dzpW,"#专家博客#在最后一篇博客里，Angi给我们再次强调drilling操练的重要性。why the use of meaningful drills can be very very useful for your learners，总结来说 一个drilling活动的以下要素 context, visuals, choice, personalisation, and fun要包括。  察看全文 网页链接  原图 ",http://ww3.sinaimg.cn/large/801513c2gw1diled109i7j.jpg,无,2011-06-27 10:56,微博 weibo.com,0,2,1
l7bkLU,#教学学术术语#Diagnostic test ：A diagnostic test is a test that helps the teacher and learners identify problems that they have with the language. 诊断性测试： 诊断性测试是指帮助老师和学员认清自己在语言学习上的问题的一种测试方法。解释+例子+图片网页链接  原图 ,http://ww3.sinaimg.cn/large/801513c2gw1dile46r2mdj.jpg,无,2011-06-27 10:47,微博 weibo.com,0,0,0
kACJ6Q,#教学学术术语#Choral repetition循环重复 Choral repetition is when the teacher or a learner models language and the group of learners repeat it together.  解释+例子+图片网页链接  原图 ,http://ww3.sinaimg.cn/large/801513c2jw1difq9fbxwjj.jpg,无,2011-06-22 13:15,微博 weibo.com,1,0,0
krn4D8,"#教学学术用语#Computer-based testing, or CBT, is testing using a computer for all or part of the test,解释+例子+图片网页链接  原图 ",http://ww3.sinaimg.cn/large/801513c2jw1didirzf64sj.jpg,无,2011-06-20 15:24,微博 weibo.com,0,2,3
k4CNT0,"#专家博客#我们的专家Katie继续在网上给我们介绍《如何在课堂上使用歌曲和故事》,请看 网页链接，即使在成人的课堂上也如此，KatieThey are a great source of vocabulary, rhythm, intonation, reading etc etc and FUN!!  原图 ",http://ww2.sinaimg.cn/large/801513c2jw1di8yyc89ncj.jpg,无,2011-06-16 16:56,微博 weibo.com,0,0,0
iNyt6k,#英语教师系列讲座#涪陵站 老师们与讲师积极互动 现场笑声连连  原图 ,http://ww4.sinaimg.cn/large/801513c2jw1dhtvkq5fkij.jpg,无,2011-06-03 15:36,Android客户端,0,1,0
iNuyTy,#英语教师系列讲座#涪陵站 课间休息 Angi和年轻的老师进行交流 你看她这件花衣服漂亮不  原图 ,http://ww3.sinaimg.cn/large/801513c2jw1dhtv4b3d0ej.jpg,无,2011-06-03 15:20,Android客户端,0,2,3
iNf13s,#英语教师系列讲座#英国文化协会中国区英语教学项目总监胡达伟领事亲临涪陵站讲座现场 Dave先生一口流利的中文惊艳全场  原图 ,http://ww2.sinaimg.cn/large/801513c2jw1dhtts4gquvj.jpg,无,2011-06-03 14:33,Android客户端,0,4,1
iNa9Uw,#英语教师系列讲座#涪陵站 讲座正式开始 涪陵的老师好热情啊   显示地图 原图 ,http://ww4.sinaimg.cn/large/801513c2jw1dhtt6pddhrj.jpg,#英语教师系列讲座#,2011-06-03 14:13,Android客户端,0,1,0
iHeWp8,#英语教师系列讲座#福州站 小组讨论时间 来到这里请大家把自己当作学生 从学习者角度出发 才能更好地完善自身的教学  原图 ,http://ww2.sinaimg.cn/large/801513c2jw1dhso5c4b91j.jpg,无,2011-06-02 14:33,Android客户端,0,1,0
iH9Z7S,#英语教师系列讲座#福州站 活动正式开始 尽管今天讲座地点在路途稍远的大学城 仍然有很多福州当地的中学老师来到现场  原图 ,http://ww4.sinaimg.cn/large/801513c2jw1dhsnel0r1uj.jpg,无,2011-06-02 14:07,Android客户端,0,1,0
iH0ONs,#英语教师系列讲座#福州站活动即将开始 今天的摄影师大哥够专业 瞧这设备带的  原图 ,http://ww2.sinaimg.cn/large/801513c2jw1dhsm5yln9zj.jpg,无,2011-06-02 13:24,Android客户端,0,1,0
iG10nz,##英语教师系列讲座#English Teachers Workshop Roadshow 2011年，英国使馆文教处，6月2日西安站(14:00-17:00) 西安市育才中学 ，针对中小学教师进行，讲座培训者：Ms. Katie Courtney Bennett。讲座题目：如何进行有意义的语言操练，提前了解讲座内容和下载资料请看网页链接  原图 ,http://ww2.sinaimg.cn/large/801513c2tw1dhsfswtgvwj.jpg,无,2011-06-02 09:44,微博 weibo.com,0,1,0
iAts9S,#英语教师系列讲座#讲座培训导师安吉•莫德瑞斯(Ms. Angi Malderez)和卡蒂•康特尼•班尼特(Ms. Katie Courtney Bennett)的简介已经上传，有兴趣的同学可以看看：中文版：网页链接，英文版：网页链接  原图 ,http://ww4.sinaimg.cn/large/801513c2tw1dhrbykylkuj.jpg,无,2011-06-01 10:46,微博 weibo.com,0,0,0
iAmPvu,#英语教师系列讲座#每次讲座后，很多热情的同学都会来找讲师合照。看看有你吗？  原图 ,http://ww2.sinaimg.cn/large/801513c2tw1dhrb4lkc9pj.jpg,无,2011-06-01 10:17,微博 weibo.com,0,0,0
iztmDo,#英语教师系列讲座#讲座的ppt已经上传至网页链接，请听过讲座的自行下载。没机会到现场也可以看看，相信对大家的教学一定有所启发。  原图 ,http://ww1.sinaimg.cn/large/801513c2gw1dhr4h38352j.jpg,无,2011-06-01 06:28,微博 weibo.com,0,17,3
izt9po,#英语教师系列讲座#Professional Development for Teachers of English  英语教师的专业发展，Angie博客网上互动网页链接，Katie博客网页链接，Are you ready 用英语来交流了吗？还等什么？图为Katie  原图 ,http://ww3.sinaimg.cn/large/801513c2gw1dhr4cu52cmj.jpg,无,2011-06-01 06:23,微博 weibo.com,0,0,0
izsUUI,#英语教师系列讲座#5月31号合肥师范大学现场。同学们非常活跃。  原图 ,http://ww2.sinaimg.cn/large/801513c2gw1dhr475c5zoj.jpg,无,2011-06-01 06:17,微博 weibo.com,0,0,0
ixihWq,# 英语教师系列讲座#通过分开单词的读音，再把一个个音标“抛给”三个组，最后神奇地让整场喊出了她的名字An-g-ie  原图 ,http://ww1.sinaimg.cn/large/801513c2gw1dhqmbfxyy4j.jpg,无,2011-05-31 19:59,微博 weibo.com,0,0,0
iw0232,"#英语教师系列讲座#Give me an A,A. Give me a P, P. Give me a P, P. Give me a L, L. Give me a E, E.通过这样的有趣互动来Drill,气氛很热烈。 最后来一句What do we got?? Apple  ",无,无,2011-05-31 15:00,微博手机版,0,0,6
ivwcBc,#英语教师系列讲座#年轻的力量是无穷的，学生们表示“异常兴奋”，希望他们满载而归！  原图 ,http://ww4.sinaimg.cn/large/801513c2jw1dhqc7n7vgoj.jpg,无,2011-05-31 14:09,微博手机版,0,1,3
ivrr2a,#英语教师系列讲座#广东花都广东教育学院站，即将开始，今天到场的不仅仅有在职老师，还有即将成为准老师的师范生。  原图 ,http://ww3.sinaimg.cn/large/801513c2jw1dhqbiii9u1j.jpg,无,2011-05-31 13:45,微博手机版,0,3,0
ispmJc,#英语教师系列讲座#今日珠海站。猜猜她们在干嘛？？？  原图 ,http://ww4.sinaimg.cn/large/801513c2gw1dhpkkr9anej.jpg,无,2011-05-30 22:14,微博 weibo.com,0,1,0
isoiIw,#英语教师系列讲座#今日珠海站。讲师Angi生动讲解。。。Angi的个人博客与大家在线讨论英语教学网页链接  原图 ,http://ww4.sinaimg.cn/large/801513c2gw1dhpkg62j2gj.jpg,无,2011-05-30 22:10,微博 weibo.com,0,3,3
iqsGM2,教学术语Technology#每日一词#英语中如果我们讲操练，我们会用Practice，但是在教师教学术语里，用Drill，A drill is a classroom technique used to practise new language. It involves the teacher modelling a word or a sentence and the learners repeating it. 例子请看：网页链接  原图 ,http://ww3.sinaimg.cn/large/801513c2jw1dhpa1hqlvfj.jpg,无,2011-05-30 16:09,微博 weibo.com,0,0,0
ikvKDA,#英语教师系列讲座#English Teachers Workshop Roadshow 2011年，英国使馆文教处，6月1日西安站(14:00-17:00) 陕西师范大学  ，讲座培训者：Ms. Katie Courtney Bennett。讲座题目：如何进行有意义的语言操练，提前了解讲座内容请看网页链接  原图 ,http://ww4.sinaimg.cn/large/801513c2jw1dho32cuqtwj.jpg,无,2011-05-29 15:22,微博 weibo.com,0,1,1
ik4hTU,#英语教师系列讲座#English Teachers Workshop Roadshow 2011年5月，英国使馆文教处，6月1日岳阳站(14:00-17:00)  岳阳楼区东方红小学 ，讲座培训者：Ms. Angi Malderez。五月份讲座题目：如何进行有意义的语言操练，提前了解讲座内容请看网页链接  原图 ,http://ww1.sinaimg.cn/large/801513c2jw1dhnz4lgryqj.jpg,无,2011-05-29 13:05,微博 weibo.com,0,2,1
